name,affiliation
Hongzi Zhu,"Shanghai Jiao Tong University, P.R. China"
Yanmin Zhu,"Shanghai Jiao Tong University, P.R. China"
Yuqing Zhu,"California State University, USA"
Ali Abedi,"University of Maine, USA"
Ana Aguiar,"University of Porto, Portugal"
Marco Ajmone Marsan,"Politecnico di Torino, Italy"
Ehab Al-Shaer,"Carnegie Mellon University, USA"
Basel Alomair,"King Abdulaziz City for Science and Technology, Saudi Arabia"
Onur Altintas,"Toyota Motor North America R&D, USA"
Antonios Argyriou,"University of Thessaly, Greece"
Arturo Azcorra,"University Carlos III of Madrid, Spain"
Corey Baker,"University of Kentucky, USA"
Sasitharan Balasubramaniam,"Waterford Institute of Technology, Ireland"
Albert Banchs,"Universidad Carlos III de Madrid, Spain"
Wei Bao,"The University of Sydney, Australia"
Marinho Barcellos,"University of Waikato, New Zealand"
Stefano Basagni,"Northeastern University, USA"
Robert Birke,"ABB Future Labs, Switzerland"
Erik-Oliver Blass,"Airbus Group Innovations,Germany"
Luciano Bononi,"University of Bologna, Italy"
Anat Bremler-Barr,"Interdisciplinary Center Herzliya, Israel"
Christopher Brinton,"Purdue University, USA"
Francesco Bronzino,"Nokia Bell Labs, France"
Raffaele Bruno,"IIT-CNR, Italy"
Kai Bu,"Zhejiang University, P.R. China"
Nirupama Bulusu,"Portland State University, USA"
Jun Cai,"Concordia University, Canada"
Lin Cai,"University of Victoria, Canada"
Zhipeng Cai,"Georgia State University, USA"
Rui Campos,"University of Porto, Portugal"
Berk Canberk,"Istanbul Technical University, Turkey"
Xiaojun Cao,"Georgia State University, USA"
Zhichao Cao,"Michigan State University, USA"
Antonio Capone,"Politecnico di Milano, Italy"
Damiano Carra,"University of Verona, Italy"
Paolo Casari,"University of Trento, Italy"
Claudio Casetti,"Politecnico di Torino, Italy"
Vasanta Chaganti,"Swarthmore College, USA"
Eugene Chai,"NEC Laboratories American Inc., USA"
Mun Choon Chan,"National University of Singapore, Singapore"
S.-H. Gary Chan,"Hong Kong University of Science and Technology, P.R. China"
Zheng Chang,"University of Jyväskylä, Finland"
Sriram Chellappan,"University of South Florida, USA"
Jiasi Chen,"University of California, Riverside, USA"
Jiming Chen,"Zhejiang University, P.R. China"
Jyh-Cheng Chen,"National Chiao Tung University, Taiwan"
Kai Chen,"Hong Kong University of Science and Technology, P.R. China"
Li Chen,"University of Louisiana at Lafayette, USA"
Lijun Chen,"University of Colorado at Boulder, USA"
Lin Chen,"Sun Yat-sen University, P.R. China"
Tingting Chen,"California State Polytechnic University, Pomona, USA"
Yanjiao Chen,"Wuhan University, P.R. China"
Yu Chen,"Binghamton University, USA"
Liang Cheng,"Lehigh University, USA"
Long Cheng,"Clemson University, USA"
Wei Cheng,"University of Washington, USA"
Wenchi Cheng,"Xidian University, P.R. China"
Xiuzhen Cheng,"George Washington University, USA"
Yu Cheng,"Illinois Institute of Technology, USA"
Man Hon Cheung,"The Chinese University of Hong Kong, Hong Kong"
Luca Chiaraviglio,"University of Rome Tor Vergata, Italy"
Marco Chiesa,"KTH Royal Institute of Technology, Sweden"
Baek-Young Choi,"University of Missouri-Kansas City, USA"
Xiaowen Chu,"Hong Kong Baptist University, Hong Kong"
Mooi Choo Chuah,"Lehigh University, USA"
Yong Cui,"Tsinghua University, P.R. China"
Francesca Cuomo,"University of Rome Sapienza, Italy"
Gabriele D'Angelo,"University of Bologna, Italy"
Salvatore D'Oro,"Northeastern University, USA"
Haipeng Dai,"Nanjing University, P.R. China"
György Dán,"KTH Royal Institute of Technology, Sweden"
Sajal Das,"Missouri University of Science and Technology, USA"
Luiz DaSilva,"Virginia Tech, USA"
Yansha Deng,"King's College London, United Kingdom (Great Britain)"
Andrea Detti,"University of Rome ""Tor Vergata"", Italy"
Marco Di Felice,"University of Bologna, Italy"
Roberto Di Pietro,"Hamad Bin Khalifa University, Qatar"
Khaled Diab,"Simon Fraser University, Canada"
Hongwei Du,"Harbin Institute of Technology, P.R. China"
Wan Du,"University of California, Merced, USA"
Xiaojiang Du,"Temple University, USA"
Andrzej Duda,"Grenoble Institute of Technology, France"
Tamer ElBatt,"The American University in Cairo (AUC), USA"
Ozgur Ercetin,"Sabanci University, Turkey"
Flavio Esposito,"Saint Louis University, USA"
Song Fang,"University of Oklahoma, USA"
Faramarz Fekri,"Georgia Institute of Technology, USA"
Stenio Fernandes,"Element AI, Canada"
Markus Fidler,"Leibniz Universität Hannover, Germany"
Ilario Filippini,"Politecnico di Milano, Italy"
Marco Fiore,"IMDEA Networks Institute, Spain"
Viktoria Fodor,"KTH Royal Institute of Technology, Sweden"
Romain Fontugne,"Internet Initiative Japan Inc., Japan"
Luoyi Fu,"Shanghai Jiao Tong University, P.R. China"
Laura Galluccio,"University of Catania, Italy"
Jie Gao,"Rutgers University, USA"
Wei Gao,"University of Pittsburgh, USA"
Marisol Garcia-Valls,"Universitat Politecnica de Valencia, Spain"
Michele Garetto,"Università di Torino, Italy"
Javad Ghaderi,"Columbia University, USA"
Paolo Giaccone,"Politecnico di Torino, Italy"
Silvia Giordano,"University of Applied Sciences and Arts of Southern Switzerland (SUPSI), Switzerland"
Anastasios Giovanidis,"Sorbonne Université, France"
Domenico Giustiniano,"IMDEA Networks Institute, Spain"
Omprakash Gnawali,"University of Houston, USA"
Xiaowen Gong,"Auburn University, USA"
Yanmin Gong,"University of Texas at San Antonio, USA"
Sergey Gorinsky,"IMDEA Networks Institute, Spain"
Maria Gorlatova,"Duke University, USA"
Abhimanyu Gosain,"Northeastern University, USA"
Mahanth Gowda,"The Pennsylvania State University, USA"
Tao Gu,"RMIT University, Australia"
Yong Guan,"Iowa State University, USA"
Zhangyu Guan,"University at Buffalo, USA"
Per Gunningberg,"Uppsala University, Sweden"
Linke Guo,"Clemson University, USA"
Song Guo,"The Hong Kong Polytechnic University, Hong Kong"
Tian Guo,"Worcester Polytechnic Institute, USA"
Xiaonan Guo,"Indiana University-Purdue University Indianapolis, USA"
Yuanxiong Guo,"University of Texas at San Antonio, USA"
Sangtae Ha,"University of Colorado Boulder, USA"
Bo Han,"AT&T Labs Research, USA"
Chong Han,"Shanghai Jiao Tong University, P.R. China"
Jinsong Han,"Zhejiang University, P.R. China"
Qi Han,"Colorado School of Mines, USA"
Zhenhua Han,"Microsoft Research Asia, P.R. China"
Zhu Han,"University of Houston, USA"
Hossam Hassanein,"Queen's University, Canada"
Haitham Hassanieh,"University of Illinois at Urbana Champaign, USA"
David Hay,"The Hebrew University of Jerusalem, Israel"
Shibo He,"Zhejiang University, P.R. China"
Suining He,"The University of Connecticut, USA"
Wenbo He,"McMaster University, Canada"
Yuan He,"Tsinghua University, P.R. China"
Artur Hecker,"Huawei, Munich Research Center, Germany"
Mohamed Hefeeda,"Simon Fraser University, Canada"
Hermann Hellwagner,"Klagenfurt University, Austria"
Ahmed Helmy,"University of Florida, USA"
Teruo Higashino,"Osaka University, Japan"
I-Hong Hou,"Texas A&M University, USA"
Chengchen Hu,"Xilinx, USA"
Dijiang Huang,"Arizona State University, USA"
He Huang,"Soochow University, P.R. China"
Longbo Huang,"Tsinghua University, P.R. China"
Xiaoxia Huang,"Sun Yat-Sen University, P.R. China"
Esa Hyytiä,"University of Iceland, Iceland"
Stratis Ioannidis,"Northeastern University, USA"
George Iosifidis,"Trinity College Dublin, Ireland"
Gentian Jakllari,"University of Toulouse, France"
Imad Jawhar,"Al Maaref University, Lebanon"
Bo Ji,"Virginia Tech, USA"
Mingyue Ji,"University of Utah, USA"
Xiaoyu Ji,"Zhejiang University, P.R. China"
Hongbo Jiang,"Hunan University, P.R. China"
Tao Jiang,"Huazhong University of Science and Technology, P.R. China"
Haiming Jin,"Shanghai Jiao Tong University, China"
Xin Jin,"Johns Hopkins University, USA"
Carlee Joe-Wong,"Carnegie Mellon University, USA"
Josep Jornet,"Northeastern University, USA"
Jason Jue,"University of Texas at Dallas, USA"
Ramanujan K Sheshadri,"NEC Labs America, USA"
Clement Kam,"Naval Research Laboratory, USA"
Joon-Myung Kang,"Google, USA"
Jussi Kangasharju,"University of Helsinki, Finland"
Salil Kanhere,"UNSW Sydney, Australia"
Holger Karl,"Paderborn University, Germany"
Gunnar Karlsson,"KTH Royal Institute of Technology, Sweden"
Hana Khamfroush,"University of Kentucky, USA"
Abdallah Khreishah,"New Jersey Institute of Technology, USA"
Donghyun Kim,"Georgia State University, USA"
Hwangnam Kim,"Korea University, Korea"
Hyoil Kim,"Ulsan National Institute of Science and Technology (UNIST), South Korea"
Kyu-Han Kim,"Hewlett-Packard Laboratories, USA"
Song Min Kim,"KAIST, South Korea"
Steven Ko,"University at Buffalo, USA"
Young-Bae Ko,"Ajou University, South Korea"
Kirill Kogan,"IMDEA Networks Institute, Spain"
Ravi Kokku,"XIO Research, USA"
Linghe Kong,"Shanghai Jiao Tong University, P.R. China"
Thanasis Korakis,"University of Thessaly, Greece"
Dimitrios Koutsonikolas,"University at Buffalo, SUNY, USA"
Iordanis Koutsopoulos,"Athens University of Economics and Business, Greece"
Richard La,"University of Maryland, USA"
Loukas Lazos,"University of Arizona, USA"
Rosa Leão,"Federal University of Rio de Janeiro, Brazil"
Chang-Gun Lee,"Seoul National University, South Korea"
Chul-Ho Lee,"Florida Institute of Technology, USA"
Joohyun Lee,"Hanyang University, Korea"
Myungjin Lee,"University of Edinburgh, United Kingdom (Great Britain)"
Stephen Lee,"University of Pittsburgh, USA"
Sung-Ju Lee,"KAIST, South Korea"
Wonjun Lee,"Korea University, Korea"
Youngki Lee,"Seoul National University, South Korea"
Douglas Leith,"Trinity College Dublin, Ireland"
Marco Levorato,"University of California, Irvine, USA"
Bin Li,"University of Rhode Island, USA"
Feng Li,"Indiana University-Purdue University Indianapolis, USA"
Hongwei Li,"University of Electronic Science and Technology of China, P.R. China"
Jian Li,"Binghamton University-SUNY, USA"
Jianzhong Li,"Harbin Institute of Technology, P.R. China"
Ming Li,"University of Arizona, USA"
Ming Li,"University of Texas at Arlington, USA"
Mo Li,"Nanyang Technological University, Singapore"
Pan Li,"Case Western Reserve University, USA"
Qinghua Li,"University of Arkansas, USA"
Ruidong Li,"National Institute of Information and Communications Technology (NICT), Japan"
Wei Li,"Georgia State University, USA"
Wenjia Li,"New York Institute of Technology, USA"
Wenxin Li,"Hong Kong University of Science & Technology, Hong Kong"
Xiang-Yang Li,"University of Science and Technology of China, P.R. China"
Yingshu Li,"Georgia State University, USA"
Zhenhua Li,"Tsinghua University, P.R. China"
Zhenjiang Li,"City University of Hong Kong, Hong Kong"
Zhenyu Li,"Institute of Computing Technology, Chinese Academy of Sciences, P.R. China"
Kate Ching-Ju Lin,"National Chiao Tung University, Taiwan"
Phone Lin,"National Taiwan University, Taiwan"
Shan Lin,"Stony Brook University, USA"
Xiaodong Lin,"University of Guelph, Canada"
Zhen Ling,"Southeast University, P.R. China"
Benyuan Liu,"University of Massachusetts Lowell, USA"
Chi Harold Liu,"Beijing Institute of Technology, P.R. China"
Fangming Liu,"Huazhong University of Science and Technology, P.R. China"
Hang Liu,"The Catholic University of America, USA"
Hongbo Liu,"University of Electronic Science and Technology of China, P.R. China"
Jia Liu,"The Ohio State University, USA"
Jia Liu,"Nanjing University, P.R. China"
Lingjia Liu,"Virginia Tech, USA"
Qin Liu,"Hunan University, P.R. China"
Qingyu Liu,"Virginia Tech, USA"
Xiulong Liu,"Tianjin University, P.R. China"
Xue Liu,"McGill University, Canada"
Yao Liu,"University of South Florida, USA"
Yunhuai Liu,"Peking University, P.R. China"
Yunxin Liu,"Microsoft Research, USA"
Zhenming Liu,"College of William and Mary, USA"
Jaime Llorca,"New York University, USA"
Renato Lo Cigno,"University of Brescia, Italy"
Francesco Lo Presti,"Universita di Roma Tor Vergata, Italy"
Valeria Loscri,"Inria Lille-Nord Europe, France"
John Chi Shing Lui,"Chinese University of Hong Kong, Hong Kong"
Jun Luo,"Nanyang Technological University, Singapore"
Tony Luo,"Missouri University of Science and Technology, USA"
Liran Ma,"Texas Christian University, USA"
Yunfei Ma,"Alibaba US Inc., USA"
Maurizio Magarini,"Politecnico di Milano, Italy"
Petri Mahonen,"RWTH Aachen University, Germany"
Vincenzo Mancuso,"IMDEA Networks Institute, Spain"
Guoqiang Mao,"Xidian University, P.R. China"
Mahesh Marina,"The University of Edinburgh, United Kingdom (Great Britain)"
Athina Markopoulou,"University of California, Irvine, USA"
Fabio Martignon,"University of Bergamo, Italy"
Julie A. McCann,"Imperial College London, United Kingdom (Great Britain)"
Janise McNair,"University of Florida, USA"
Alessandro Mei,"Sapienza University of Rome, Italy"
Daniel Menasche,"Federal University of Rio de Janeiro, Brazil"
Chenglin Miao,"University of Georgia, USA"
Alexander Min,"Intel Corporation, USA"
Enzo Mingozzi,"University of Pisa, Italy"
Satyajayant Misra,"New Mexico State University, USA"
Nathalie Mitton,"Inria Lille - Nord Europe, France"
David Mohaisen,"University of Central Florida, USA"
Hamed Mohsenian-Rad,"University of California, Riverside, USA"
Marie-Jose Montpetit,"Concordia University, Canada"
Luca Mottola,"Politecnico di Milano-Italy and Swedish Institute of Computer Science (SICS), Italy"
Fabricio Murai,"Universidade Federal de Minas Gerais, USA"
Tamer Nadeem,"Virginia Commonwealth University, USA"
Vinayak Naik,"BITS Pilani, India"
Aradhana Narula-Tam,"MIT Lincoln Laboratory, USA"
Enrico Natalizio,"University of Lorraine/Loria, France"
Giovanni Neglia,"Inria, France"
Srihari Nelakuditi,"University of South Carolina, USA"
Nam Nguyen,"Towson University, USA"
Sergey Nikolenko,"Harbour Space University, Spain"
Shahriar Nirjon,"University of North Carolina at Chapel Hill, USA"
Di Niu,"University of Alberta, Canada"
Michele Nogueira,"Federal University of Parana (UFPR), Brazil"
Timothy O'Shea,"Virginia Tech, USA"
Jorg Ott,"Technische Universitat Munchen, Germany"
Sangheon Pack,"Korea University, Korea"
Jeongyeup Paek,"Chung-Ang University, South Korea"
Deng Pan,"Florida International University, USA"
Jianping Pan,"University of Victoria, Canada"
Ai-Chun Pang,"National Taiwan University, Taiwan"
Shivendra Panwar,"New York University, USA"
George Parisis,"University of Sussex, United Kingdom (Great Britain)"
Jung-Min (Jerry) Park,"Virginia Tech, USA"
Georgios Paschos,"Amazon, USA"
Andrea Passarella,"IIT-CNR, Italy"
Parth Pathak,"George Mason University, USA"
Przemyslaw Pawelczak,"Delft University of Technology, The Netherlands"
Ioannis Pefkianakis,"Hewlett Packard Labs, USA"
Chunyi Peng,"Purdue University, USA"
Diego Perino,"Telefonica Research, Spain"
Colin Perkins,"University of Glasgow, United Kingdom (Great Britain)"
Dimitrios Pezaros,"University of Glasgow, United Kingdom (Great Britain)"
Massimiliano Pierobon,"University of Nebraska-Lincoln, USA"
Sofie Pollin,"KU Leuven, Belgium"
George Polyzos,"Athens University of Economics and Business, Greece"
Venkatesha Prasad,"Delft University of Technology, The Netherlands"
Daniele Puccinelli,"University of Applied Sciences and Arts of Southern Switzerland (SUPSI), Switzerland"
Scott Pudlewski,"Georgia Tech Research Institute, USA"
Chen Qian,"University of California at Santa Cruz, USA"
Feng Qian,"University of Minnesota, Twin Cities, USA"
Yi Qian,"University of Nebraska–Lincoln, USA"
Daji Qiao,"Iowa State University, USA"
Han Qiu,"Telecom-Paristech, France"
Ramya Raghavendra,"IBM Research, USA"
Byrav Ramamurthy,"University of Nebraska-Lincoln, USA"
Danda Rawat,"Howard University, USA"
Alessandro Redondi,"Politecnico di Milano, Italy"
Ju Ren,"Central South University, P.R. China"
Francesco Restuccia,"Northeastern University, USA"
Manuel Ricardo,"Universidade do Porto, Portugal"
Amr Rizk,"Universitat Ulm, Germany"
Gianluca Rizzo,"HES SO Valais, Switzerland"
Antonio Rocha,"Fluminense Federal University, Brazil"
Joel Rodrigues,"Federal University of Piaui (UFPI), Brazil"
Roberto Rojas-Cessa,"New Jersey Institute of Technology, USA"
Kay Romer,"Graz University of Technology, Austria"
Dario Rossi,"Telecom ParisTech, France"
Michele Rossi,"University of Padova, Italy"
Ori Rottenstreich,"Technion, Israel"
Natalya Rozhnova,"Nokia Bell Labs France, France"
Yalin Sagduyu,"Intelligent Automation, Inc., USA"
Alessandra Sala,"Bell Labs, Alcatel-Lucent, Ireland"
Iraj Saniee,"Bell Labs, Alcatel-Lucent, USA"
Paolo Santi,"IIT-CNR, Italy"
Gabriel Scalosub,"Ben-Gurion University of the Negev, Israel"
Gregor Schiele,"University of Duisburg-Essen, Germany"
Stefan Schmid,"University of Vienna, Austria"
Jens Schmitt,"TU Kaiserslautern, Germany"
Henning Schulzrinne,"Columbia University, USA"
Pablo Serrano,"Universidad Carlos III de Madrid, Spain"
Mo Sha,"State University of New York at Binghamton, USA"
Longfei Shangguan,"Princeton University, USA"
Haiying Shen,"University of Virginia, USA"
Meng Shen,"Beijing Institute of Technology, P.R. China"
Yi Shi,"Virginia Tech, USA"
Tao Shu,"Auburn University, USA"
Craig Shue,"Worcester Polytechnic Institute, USA"
Sabrina Sicari,"University of Insubria, Italy"
Biplab Sikdar,"National University of Singapore, Singapore"
Simone Silvestri,"University of Kentucky, USA"
Mukesh Singhal,"University of California at Merced, USA"
Krishna Sivalingam,"Indian Institute of Technology Madras, India"
Christoph Sommer,"Paderborn University, Germany"
Junehwa Song,"Korea Advanced Institute of Science and Technology (KAIST), South Korea"
Min Song,"Stevens Institute of Technology, USA"
WenZhan Song,"University of Georgia, USA"
Ioannis Stavrakakis,"National and Kapodistrian University of Athens, Greece"
Martha Steenstrup,"Stow Research LLC, Canada"
Jinyuan (Stella) Sun,"University of Tennessee, USA"
Kun Sun,"George Mason University, USA"
Wenhai Sun,"Purdue University, USA"
Yin Sun,"Auburn University, USA"
Zhi Sun,"State University of New York at Buffalo, USA"
Violet Syrotiuk,"Arizona State University, USA"
Patrick Tague,"Carnegie Mellon University, USA"
Chiu Tan,"Temple University, USA"
Haisheng Tan,"University of Science and Technology of China, P.R. China"
Rui Tan,"Nanyang Technological University, Singapore"
Qiang Tang,"New Jersey Institute of Technology, USA"
Shaojie Tang,"University of Texas at Dallas, USA"
Xueyan Tang,"Nanyang Technological University, Singapore"
János Tapolcai,"Budapest University of Technology and Economics, Hungary"
Sasu Tarkoma,"University of Helsinki, Finland"
Christian Timmerer,"Alpen-Adria-Universität Klagenfurt, Austria"
Ilenia Tinnirello,"University of Palermo, Italy"
Alok Tongaonkar,"RedLock, USA"
Massimo Tornatore,"Politecnico di Milano, Italy"
Hsin-Mu Tsai,"National Taiwan University, Taiwan"
Yu-Chee Tseng,"National Chiao-Tung University, Taiwan"
Eirini Eleni Tsiropoulou,"University of New Mexico, USA"
Damla Turgut,"University of Central Florida, USA"
Balajee Vamanan,"University of Illinois at Chicago, USA"
Ambuj Varshney,"University of California, Berkeley"
Arun Venkataramani,"UMass Amherst, USA"
Isabel Wagner,"De Montfort University, United Kingdom (Great Britain)"
Zhiguo Wan,"Shandong University, P.R. China"
Boyang Wang,"University of Cincinnati, USA"
Chih-Chun Wang,"Purdue University, USA"
Cong Wang,"City University of Hong Kong, Hong Kong"
Dan Wang,"The Hong Kong Polytechnic University, Hong Kong"
Feng Wang,"University of Mississippi, USA"
Guiling Wang,"New Jersey Institute of Technology, USA"
Haining Wang,"University of Delaware, USA"
Hao Wang,"University of Toronto, Canada"
Jia Wang,"AT&T Labs Research, USA"
Jianping Wang,"City University of Hong Kong, Hong Kong"
Jiliang Wang,"Tsinghua University, P.R. China"
Lan Wang,"University of Memphis, USA"
Lei Wang,"Dalian University of Technology, P.R. China"
Li Wang,"Beijing University of Posts and Telecommunications, P.R. China"
Pu Wang,"University of North Carolina at Charlotte, USA"
Wei Wang,"Hong Kong University of Science and Technology, Hong Kong"
Weichao Wang,"University of North Carolina at Charlotte, USA"
Xiaofei Wang,"Tianjin University, P.R. China"
Xin Wang,"Stony Brook University, USA"
Xudong Wang,"Shanghai Jiao Tong University, P.R. China"
Yan Wang,"Temple University, USA"
Yu Wang,"Temple University, USA"
Yonggang Wen,"Nanyang Technological University, Singapore"
Cedric Westphal,"Huawei Innovation Center, USA"
Gordon Wilfong,"Bell Labs, Nokia, USA"
Lars Wolf,"Technische Universität Braunschweig, Germany"
Vincent Wong,"University of British Columbia, Canada"
Fan Wu,"Shanghai Jiao Tong University, P.R. China"
Jun Wu,"Tongji University China, P.R. China"
Kui Wu,"University of Victoria, Canada"
Weili (lily) Wu,"University of Texas at Dallas, USA"
Gerhard Wunder,"Freie Universität Berlin, Germany"
Qiao Xiang,"Yale University, USA"
Li Xiao,"Michigan State University, USA"
Liang Xiao,"Xiamen University, P.R. China"
Mingjun Xiao,"University of Science and Technology of China, P.R. China"
Qingjun Xiao,"SouthEast University of China, P.R. China"
Lei Xie,"Nanjing University, P.R. China"
ChunSheng Xin,"Old Dominion University, USA"
Guoliang Xing,"The Chinese University of Hong Kong, Hong Kong"
Jie Xiong,"University of Massachusetts Amherst, USA"
Chenren Xu,"Peking University, P.R. China"
Fengyuan Xu,"Nanjing University, P.R. China"
Hong Xu,"City University of Hong Kong, Hong Kong"
Hongli Xu,"University of Science and Technology of China, P.R. China"
Jie Xu,"University of Miami, USA"
Ke Xu,"Tsinghua University, P.R. China"
Kuai Xu,"Arizona State University, USA"
Lisong Xu,"University of Nebraska-Lincoln, USA"
Wenyao Xu,"SUNY Buffalo, USA"
Kaiping Xue,"University of Science and Technology of China, P.R. China"
Qiben Yan,"Michigan State University, USA"
Zheng Yan,"Xidian University, P.R. China"
Dejun Yang,"Colorado School of Mines, USA"
Jie Yang,"Florida State University, USA"
Panlong Yang,"University of Science and Technology of China, P.R. China"
Qing Yang,"University of North Texas, USA"
Tong Yang,"Peking University, P.R. China"
Y. Richard Yang,"Yale University, USA"
Yaling Yang,"Virginia Tech, USA"
Zheng Yang,"Tsinghua University, P.R. China"
Evsen Yanmaz,"Ozyegin University, Turkey"
Jianguo Yao,"Shanghai Jiao Tong University, P.R. China"
Shuochao Yao,"University of Illinois Urbana-Champaign, USA"
Mark Yarvis,"Intel Corporation, USA"
David Yau,"Advanced Digital Sciences Center, Singapore"
Fan Ye,"Stony Brook University, USA"
Feng Ye,"University of Dayton, USA"
Chih-Wei Yi,"National Chiao Tung University, Taiwan"
Moustafa Youssef,"Alexandria University, Egypt"
F. Richard Yu,"Carleton University, Canada"
Jiadi Yu,"Shanghai Jiao Tong University, P.R. China"
Ruozhou Yu,"North Carolina State University, USA"
Shucheng Yu,"Stevens Institute of Technology, USA"
Wei Yu,"Towson University, USA"
Weikuan Yu,"Florida State University, USA"
Xu Yuan,"University of Louisiana at Lafayette, USA"
Murat Yuksel,"University of Central Florida, USA"
Huacheng Zeng,"University of Louisville, USA"
Kai Zeng,"George Mason University, USA"
Chi Zhang,"University of Science and Technology of China, P.R. China"
Gong Zhang,"Huawei Technologies Co., P.R. China"
Haijun Zhang,"University of Science and Technology Beijing, P.R. China"
Hongwei Zhang,"Iowa State University, USA"
Lan Zhang,"University of Science and Technology of China, P.R. China"
Ning Zhang,"Washington University in St. Louis, USA"
Pei Zhang,"Carnegie Mellon University, USA"
Peng Zhang,"Xi'an Jiaotong University, P.R. China"
Qian Zhang,"Hong Kong University of Science and Technology, P.R. China"
Rui Zhang,"University of Delaware, USA"
Sheng Zhang,"Nanjing University, P.R. China"
Weiyi Zhang,"AT&T Research, USA"
Wensheng Zhang,"Iowa State University, USA"
Yifan Zhang,"SUNY Binghamton, USA"
Yuan Zhang,"Nanjing University, P.R. China"
Jin Zhao,"Fudan University, P.R. China"
Zenghua Zhao,"Tianjin University, P.R. China"
Mariya Zheleva,"UAlbany SUNY, USA"
Rong Zheng,"McMaster University, Canada"
Xiaolong Zheng,"Beijing University of Posts and Telecommunications, P.R. China"
Yao Zheng,"University of Hawai'i at Mānoa, USA"
Yuanqing Zheng,"The Hong Kong Polytechnic University, Hong Kong"
Zizhan Zheng,"Tulane University, USA"
Fen Zhou,"Institut Supérieur d'Electronique de Paris (ISEP), France"
Gang Zhou,"College of William and Mary, USA"
Xiangwei Zhou,Louisiana State University
Haojin Zhu,"Shanghai Jiao Tong University, P.R. China"
Hongzi Zhu,"Shanghai Jiao Tong University, P.R. China"
Yanmin Zhu,"Shanghai Jiao Tong University, P.R. China"
Yuqing Zhu,"California State University, Los Angeles, USA"
Michele Zorzi,"University of Padova, Italy"
Marco Zuniga,"Delft University of Technology, The Netherlands"
Ali Abedi,"University of Maine, USA"
Ana Aguiar,"University of Porto, Portugal"
Marco Ajmone Marsan,"Politecnico di Torino, Italy"
Kemal Akkaya,"Florida International University, USA"
Ehab Al-Shaer,"University of North Carolina Charlotte, USA"
Onur Altintas,"Toyota InfoTechnology Center, USA, Inc., USA"
Antonios Argyriou,"University of Thessaly, Greece"
Ehsan Aryafar,"Portland State University, USA"
Hitoshi Asaeda,"National Institute of Information and Communications Technology (NICT), Japan"
Arturo Azcorra,"University Carlos III of Madrid, Spain"
Corey Baker,"University of Kentucky, USA"
Sasitharan Balasubramaniam,"Tampere University of Technology, Finland"
Albert Banchs,"Universidad Carlos III de Madrid, Spain"
Tarun Bansal,"Google, USA"
Wei Bao,"University of Sydney, Australia"
Stefano Basagni,"Northeastern University, USA"
Robert Birke,"ABB Corporate Research, Switzerland"
Luciano Bononi,"University of Bologna, Italy"
Anat Bremler-Barr,"Interdisciplinary Center Herzliya, Israel"
Christopher Brinton,"Princeton University, USA"
Francesco Bronzino,"INRIA, France"
Raffaele Bruno,"IIT-CNR, Italy"
Kai Bu,"Zhejiang University, P.R. China"
Albert Cabellos-Aparicio,"Universitat Politècnica de Catalunya, Spain"
Jun Cai,"Concordia University, Canada"
Lin Cai,"University of Victoria, Canada"
Zhipeng Cai,"Georgia State University, USA"
Rui Campos,"INESC TEC and Faculty of Engineering, University of Porto, Portugal"
Berk Canberk,"Istanbul Technical University, Turkey"
Xiaojun Cao,"Georgia State University, USA"
Zhichao Cao,"Tsinghua University, P.R. China"
Damiano Carra,"University of Verona, Italy"
Paolo Casari,"IMDEA Networks Institute, Spain"
Claudio Casetti,"Politecnico di Torino, Italy"
Vasanta Chaganti,"Swarthmore College, USA"
Eugene Chai,"NEC Laboratories American Inc, USA"
Mun Choon Chan,"National University of Singapore, Singapore"
S.-H. Gary Chan,"The Hong Kong University of Science and Technology, P.R. China"
Zheng Chang,"University of Jyväskylä, Finland"
Jiasi Chen,"University of California, Riverside, USA"
Jiming Chen,"Zhejiang University, P.R. China"
Jyh-Cheng Chen,"National Chiao Tung University, Taiwan"
Kai Chen,"Hong Kong University of Science and Technology, P.R. China"
Li Chen,"University of Louisiana at Lafayette, USA"
Lin Chen,"The University of Paris-Sud, France"
Min Chen,"Google Inc., USA"
Songqing Chen,"George Mason University, USA"
Tingting Chen,"California State Polytechnic University, Pomona, USA"
Xianfu Chen,"VTT Technical Research Centre of Finland, Finland"
Yanjiao Chen,"School of Computer Science, Wuhan University, P.R. China"
Yu Chen,"Binghamton University, USA"
Liang Cheng,"Lehigh University, USA"
Maggie Cheng,"Illinois Institute of Technology, USA"
Xiuzhen Cheng,"George Washington Univ, USA"
Yu Cheng,"Illinois Institute of Technology, USA"
Man Hon Cheung,"The Chinese University of Hong Kong, Hong Kong"
Luca Chiaraviglio,"University of Rome Tor Vergata, Italy"
Marco Chiesa,"KTH Royal Institute of Technology, Sweden"
Xiaowen Chu,"Hong Kong Baptist University, Hong Kong"
Mooi Choo Chuah,"Lehigh University, USA"
Mauro Conti,"University of Padua, Italy"
Xavier Costa-Perez,"NEC Laboratories Europe, Germany"
Yong Cui,"Tsinghua University, P.R. China"
Francesca Cuomo,"University of Rome Sapienza, Italy"
Fabio D'Andreagiovanni,"CNRS, Sorbonne University - UTC, France"
Gabriele D'Angelo,"University of Bologna, Italy"
Haipeng Dai,"Nanjing University, P.R. China"
György Dán,"KTH Royal Institute of Technology, Sweden"
Fan Dang,"Tsinghua University, P.R. China"
